"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"PJ Dozier","DEN",50,1088,92,222,54,38,34,13,7,17,21
"Xavier Tillman","MEM",59,1085,75,183,42,33,13,18,11,8,25
"Gary Harris","ORL",39,1080,78,194,40,38,27,7,6,12,26
"Victor Oladipo","MIA",33,1080,151,373,80,71,65,14,1,12,59
"Cameron Payne","PHX",60,1080,217,534,117,100,71,34,12,30,70
"Damion Lee","GSW",57,1079,73,178,41,32,23,14,4,13,19
"Terence Davis","SAC",61,1074,83,202,47,36,31,12,4,13,23
"Kenyon Martin Jr.","HOU",45,1068,48,125,19,29,15,1,3,7,22
"Derrick White","SAS",36,1064,127,289,92,35,53,24,15,7,28
"Furkan Korkmaz","PHI",55,1062,82,195,51,31,35,9,7,12,19
"Devin Vassell","SAS",62,1056,56,138,30,26,19,7,4,4,22
"Brad Wanamaker","CHA",61,1053,174,431,91,83,58,23,10,22,61
"Timothe Luwawu-Cabarrot","BKN",58,1050,69,165,42,27,28,11,3,14,13
"James Johnson","NOP",51,1048,98,238,56,42,31,19,6,9,33
"De'Anthony Melton","MEM",52,1045,132,307,89,43,49,32,8,14,29
"Derrick Favors","UTA",68,1039,44,124,8,36,2,5,1,10,26
"Garrison Mathews","WAS",64,1038,26,65,13,13,8,4,1,5,8
"Denzel Valentine","CHI",62,1036,105,257,58,47,42,11,5,17,30
"Wayne Ellington","DET",46,1012,67,158,43,24,34,4,5,11,13
"Nickeil Alexander-Walker","NOP",46,1007,102,233,73,29,62,8,3,3,26
"Stanley Johnson","TOR",61,1006,89,220,47,42,32,14,1,9,33
"Cody Zeller","CHA",48,1005,86,212,46,40,26,9,11,15,25
"Marc Gasol","LAL",52,993,109,252,75,34,57,13,5,13,21
"Tony Snell","ATL",47,992,59,147,30,29,16,10,4,7,22
"Jordan Poole","GSW",51,988,99,241,56,43,40,11,5,6,37
"James Ennis III","ORL",41,986,62,142,44,18,27,8,9,5,13
"Robert Williams III","BOS",52,985,94,233,49,45,24,15,10,9,36
"Aron Baynes","TOR",53,980,47,116,25,22,13,3,9,6,16
"Alex Len","WAS",64,979,49,123,24,25,9,9,6,4,21
"DeAndre' Bembry","TOR",51,972,107,266,55,52,39,13,3,16,36
"Dwight Powell","DAL",58,966,63,152,37,26,15,8,14,5,21
"Jaxson Hayes","NOP",60,964,35,85,20,15,11,3,6,2,13
"Serge Ibaka","LAC",41,955,74,185,37,37,17,12,8,16,21
"Jeff Teague","MIL",55,950,132,311,85,47,39,29,17,9,38
"Semi Ojeleye","BOS",56,950,37,86,25,12,14,9,2,2,10
"Rodney Hood","TOR",55,943,53,140,19,34,10,6,3,3,31
"Jordan McLaughlin","MIN",51,938,193,461,118,75,88,21,9,21,54
"Taj Gibson","NYK",45,936,36,86,22,14,11,6,5,5,9
"Tyrese Maxey","PHI",61,935,120,291,69,51,48,12,9,12,39
"Danuel House Jr.","HOU",36,932,69,180,27,42,22,4,1,21,21
"Malachi Flynn","TOR",47,928,137,336,75,62,48,21,6,16,46
"Ish Smith","WAS",44,924,172,416,100,72,69,23,8,18,54
"Moses Brown","OKC",43,920,10,23,7,3,1,3,3,0,3
"Trey Burke","DAL",62,914,81,203,40,41,29,6,5,12,29
"Damyean Dotson","CLE",46,907,91,215,58,33,46,10,2,8,25
"Willie Cauley-Stein","DAL",53,906,35,86,19,16,9,5,5,1,15
"Taurean Prince","CLE",41,905,76,173,55,21,42,6,7,8,13
"Ben McLemore","LAL",53,905,39,93,24,15,19,2,3,3,12
"Kira Lewis Jr.","NOP",54,904,124,292,80,44,61,16,3,15,29
"Jalen McDaniels","CHA",47,904,53,135,24,29,15,6,3,9,20
"Juancho Hernangomez","MIN",52,900,35,88,17,18,11,5,1,5,13
"R.J. Hampton","ORL",51,888,87,210,51,36,34,13,4,10,26
"Jusuf Nurkic","POR",37,880,125,302,73,52,46,15,12,15,37
"Malik Monk","CHA",42,878,87,207,54,33,42,9,3,11,22
"Dario Saric","PHX",50,871,65,156,39,26,21,10,8,9,17
"Sekou Doumbouya","DET",56,869,47,112,29,18,22,4,3,1,17
"Edmond Sumner","IND",53,861,49,123,24,25,16,5,3,10,15
"Mitchell Robinson","NYK",31,853,17,38,13,4,3,3,7,0,4
"Mike Scott","PHI",51,852,40,100,20,20,10,5,5,10,10
"Cody Martin","CHA",52,849,86,207,51,35,36,10,5,11,24
"Willy Hernangomez","NOP",47,846,50,120,30,20,13,8,9,4,16
"Austin Rivers","DEN",36,845,81,197,46,35,23,14,9,10,25
"Trevor Ariza","MIA",30,841,55,133,32,23,22,7,3,8,15
"Chasson Randle","ORL",41,837,74,175,47,27,24,16,7,5,22
"James Wiseman","GSW",39,836,26,65,13,13,5,6,2,2,11
"Kevin Porter Jr.","HOU",26,835,164,386,106,58,84,18,4,8,50
"Patrick Beverley","LAC",37,832,76,186,42,34,22,4,16,17,17
"Caleb Martin","CHA",53,818,67,164,37,30,30,4,3,9,21
"Torrey Craig","PHX",50,803,49,118,29,20,14,10,5,3,17
"Michael Carter-Williams","ORL",31,800,129,313,74,55,33,23,18,5,50
"Daniel Gafford","WAS",54,791,29,66,21,8,10,4,7,1,7
"Eric Gordon","HOU",27,789,71,173,40,31,33,7,0,9,22
"Ty Jerome","OKC",33,788,120,290,70,50,51,13,6,14,36
"Al Horford","OKC",28,782,94,228,54,40,39,11,4,10,30
"Saben Lee","DET",48,781,174,422,100,74,68,19,13,22,52
"Maurice Harkless","MIA",37,772,44,107,25,19,17,7,1,5,14
"Rajon Rondo","LAC",45,769,199,496,101,98,62,22,17,25,73
"Mychal Mulder","GSW",60,766,26,65,13,13,7,2,4,1,12
"Jeremy Lamb","IND",36,765,53,126,33,20,21,8,4,7,13
"Jaylen Nowell","MIN",42,759,62,154,32,30,24,7,1,12,18
"Drew Eubanks","SAS",54,755,42,97,29,13,11,6,12,4,9
"Cam Reddish","ATL",26,750,35,83,22,13,17,4,1,3,10
"Frank Jackson","DET",40,738,36,90,18,18,14,2,2,4,14
"Precious Achiuwa","MIA",61,737,29,79,8,21,4,4,0,9,12
"Mo Bamba","ORL",46,725,35,84,21,14,13,6,2,3,11
"JJ Redick","DAL",44,723,51,113,40,11,33,5,2,1,10
"Yuta Watanabe","TOR",50,723,40,96,24,16,16,8,0,6,10
"Moritz Wagner","ORL",45,722,50,125,25,25,17,7,1,3,22
"Jevon Carter","PHX",60,717,71,177,36,35,20,11,5,10,25
"Frank Kaminsky","PHX",47,715,79,188,49,30,27,14,8,14,16
"DeMarcus Cousins","LAC",41,713,76,187,41,35,27,6,8,13,22
"Naji Marshall","NOP",32,700,88,199,65,23,44,16,5,6,17
"Eric Paschall","GSW",40,695,51,139,14,37,6,6,2,12,25
"Tony Bradley","OKC",42,684,37,82,29,8,13,8,8,2,6
"Tyler Johnson","BKN",39,684,47,112,29,18,22,4,3,8,10
"Obi Toppin","NYK",62,683,29,77,10,19,5,1,4,3,16
"David Nwaba","HOU",30,679,31,79,14,17,13,1,0,5,12
"JaVale McGee","DEN",46,678,39,89,28,11,17,6,5,1,10
"De'Andre Hunter","ATL",23,678,44,109,23,21,18,4,1,4,17
"LaMarcus Aldridge","BKN",26,674,49,124,23,26,14,4,5,4,22
"George Hill","PHI",30,672,73,176,43,30,28,10,5,8,22
"Killian Hayes","DET",26,670,138,333,81,57,64,14,3,16,41
"Aaron Nesmith","BOS",46,669,23,54,15,8,10,3,2,2,6
"Gabe Vincent","MIA",50,655,67,159,42,25,30,10,2,7,18
"Gary Clark","PHI",39,654,31,76,17,14,6,6,5,0,14
"Mike Muscala","OKC",35,645,28,67,17,11,15,1,1,1,10
"Nassir Little","POR",48,640,23,61,8,15,3,2,3,5,10
"Jake Layman","MIN",45,627,28,66,18,10,11,5,2,5,5
"Kevin Love","CLE",25,622,63,146,43,20,31,10,2,4,16
"Brandon Goodwin","ATL",47,620,95,229,56,39,26,18,12,8,31
"Otto Porter Jr.","ORL",28,607,55,129,36,19,23,10,3,6,13
"Avery Bradley","HOU",27,602,46,110,28,18,20,7,1,8,10
"Onyeka Okongwu","ATL",50,601,18,47,7,11,2,2,3,3,8
"Nemanja Bjelica","MIA",37,595,69,169,38,31,26,8,4,15,16
"Nicolas Claxton","BKN",32,594,28,68,16,12,7,8,1,1,11
"Patrick Patterson","LAC",38,582,29,74,13,16,8,3,2,7,9
"Justin Jackson","MIL",34,577,52,131,25,27,18,3,4,8,19
"John Konchar","MEM",43,575,47,123,18,29,11,6,1,7,22
"Nicolo Melli","DAL",45,566,44,112,20,24,13,5,2,4,20
"Goga Bitadze","IND",45,561,37,85,26,11,15,5,6,1,10
"Isaiah Hartenstein","CLE",46,559,55,130,35,20,18,13,4,8,12
"Gorgui Dieng","SAS",38,553,48,111,33,15,18,7,8,2,13
"Thanasis Antetokounmpo","MIL",57,551,46,118,20,26,10,2,8,6,20
"Hassan Whiteside","SAC",36,546,20,50,10,10,7,1,2,3,7
"Damian Jones","SAC",39,546,29,75,12,17,2,7,3,5,12
"Wes Iwundu","DAL",41,535,18,42,12,6,11,1,0,1,5
"Troy Brown Jr.","CHI",34,523,29,70,17,12,7,6,4,2,10
"Armoni Brooks","HOU",20,520,30,75,15,15,12,3,0,3,12
"Miye Oni","UTA",54,519,28,79,5,23,3,2,0,12,11
"Oshae Brissett","IND",21,519,18,47,7,11,5,2,0,4,7
"Dylan Windler","CLE",31,513,33,80,19,14,12,7,0,3,11
"Justise Winslow","MEM",26,507,50,116,34,16,19,11,4,5,11
"Max Strus","MIA",39,507,24,58,14,10,10,4,0,3,7
"Jarrett Culver","MIN",34,499,24,61,11,13,4,6,1,2,11
"Lamar Stevens","CLE",40,499,25,63,12,13,6,3,3,5,8
"DaQuan Jeffries","HOU",31,493,22,56,10,12,8,2,0,3,9
"Chimezie Metu","SAC",36,488,28,68,16,12,9,7,0,5,7
"Javonte Green","CHI",41,474,17,41,10,7,8,2,0,2,5
"Kevin Knox II","NYK",42,464,19,46,11,8,7,3,1,1,7
"Ryan Arcidiacono","CHI",44,450,56,130,38,18,17,18,3,3,15
"KZ Okpala","MIA",37,447,19,48,9,10,7,2,0,4,6
"Josh Green","DAL",39,445,28,70,14,14,12,0,2,4,10
"Langston Galloway","PHX",40,438,26,63,15,11,6,7,2,7,4
"Tyler Cook","DET",32,437,17,41,10,7,5,4,1,0,7
"Al-Farouq Aminu","CHI",23,434,31,75,18,13,9,6,3,3,10
"D.J. Wilson","HOU",35,433,23,57,12,11,10,2,0,3,8
"Isaac Bonga","WAS",40,432,23,52,17,6,7,8,2,3,3
"Dennis Smith Jr.","DET",23,420,77,182,49,28,40,7,2,6,22
"Anthony Lamb","HOU",24,415,23,59,10,13,7,2,1,3,10
